,game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference
171,Wed,2021-01-13,2021.0,8:00p,Los Angeles Lakers,128.0,Oklahoma City Thunder,99.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
172,Wed,2021-01-13,2021.0,8:00p,Memphis Grizzlies,118.0,Minnesota Timberwolves,107.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
173,Thu,2021-01-14,2021.0,10:00p,Golden State Warriors,104.0,Denver Nuggets,114.0,,0.0,2020/2021,Jan,14.0,1.0,,,0.0,
174,Thu,2021-01-14,2021.0,7:30p,Houston Rockets,109.0,San Antonio Spurs,105.0,,0.0,2020/2021,Jan,14.0,1.0,,,0.0,
175,Thu,2021-01-14,2021.0,7:00p,Miami Heat,108.0,Philadelphia 76ers,125.0,,0.0,2020/2021,Jan,14.0,1.0,,,0.0,
176,Thu,2021-01-14,2021.0,7:30p,Charlotte Hornets,108.0,Toronto Raptors,111.0,,0.0,2020/2021,Jan,14.0,1.0,,,0.0,
177,Thu,2021-01-14,2021.0,10:00p,Indiana Pacers,111.0,Portland Trail Blazers,87.0,,0.0,2020/2021,Jan,14.0,1.0,,,0.0,
178,Wed,2021-01-15,2021.0,8:00p,Memphis Grizzlies,139.0,Minnesota Timberwolves,135.0,,1436.0,2020/2021,May,5.0,5.0,2021-01-15,covid,1.0,110.0
179,Thu,2021-01-15,2021.0,10:00p,Golden State Warriors,98.0,Phoenix Suns,120.0,,3233.0,2020/2021,Mar,4.0,3.0,2021-01-15,covid,1.0,48.0
180,Thu,2021-01-15,2021.0,7:00p,Washington Wizards,91.0,Detroit Pistons,120.0,,750.0,2020/2021,Apr,1.0,4.0,2021-01-15,covid,1.0,76.0
181,Fri,2021-01-15,2021.0,8:00p,Chicago Bulls,125.0,Oklahoma City Thunder,127.0,OT,0.0,2020/2021,Jan,15.0,1.0,,,0.0,
182,Fri,2021-01-15,2021.0,10:00p,Los Angeles Clippers,138.0,Sacramento Kings,100.0,,0.0,2020/2021,Jan,15.0,1.0,,,0.0,
183,Fri,2021-01-15,2021.0,10:00p,New Orleans Pelicans,95.0,Los Angeles Lakers,112.0,,0.0,2020/2021,Jan,15.0,1.0,,,0.0,
184,Fri,2021-01-15,2021.0,9:00p,Atlanta Hawks,92.0,Utah Jazz,116.0,,1932.0,2020/2021,Jan,15.0,1.0,,,0.0,
185,Fri,2021-01-15,2021.0,7:30p,Dallas Mavericks,109.0,Milwaukee Bucks,112.0,,0.0,2020/2021,Jan,15.0,1.0,,,0.0,
186,Fri,2021-01-15,2021.0,7:30p,Orlando Magic,97.0,Boston Celtics,124.0,,0.0,2020/2021,Jan,15.0,1.0,,,0.0,
187,Fri,2021-01-15,2021.0,7:30p,New York Knicks,103.0,Cleveland Cavaliers,106.0,,1944.0,2020/2021,Jan,15.0,1.0,,,0.0,
188,Sat,2021-01-16,2021.0,10:00p,Indiana Pacers,122.0,Phoenix Suns,111.0,,3166.0,2020/2021,Mar,13.0,3.0,2021-01-16,covid,1.0,56.0
189,Sat,2021-01-16,2021.0,10:00p,Atlanta Hawks,106.0,Portland Trail Blazers,112.0,,0.0,2020/2021,Jan,16.0,1.0,,,0.0,
190,Sat,2021-01-16,2021.0,5:00p,Houston Rockets,91.0,San Antonio Spurs,103.0,,0.0,2020/2021,Jan,16.0,1.0,,,0.0,
191,Sat,2021-01-16,2021.0,6:00p,Orlando Magic,115.0,Brooklyn Nets,122.0,,0.0,2020/2021,Jan,16.0,1.0,,,0.0,
192,Sat,2021-01-16,2021.0,7:30p,Charlotte Hornets,113.0,Toronto Raptors,116.0,,0.0,2020/2021,Jan,16.0,1.0,,,0.0,
193,Sat,2021-01-16,2021.0,8:00p,Philadelphia 76ers,104.0,Memphis Grizzlies,106.0,,206.0,2020/2021,Jan,16.0,1.0,,,0.0,
194,Sat,2021-01-16,2021.0,8:00p,Detroit Pistons,120.0,Miami Heat,100.0,,0.0,2020/2021,Jan,16.0,1.0,,,0.0,
195,Sun,2021-01-17,2021.0,9:00p,New Orleans Pelicans,128.0,Sacramento Kings,123.0,,0.0,2020/2021,Jan,17.0,1.0,,,0.0,
196,Sat,2021-01-17,2021.0,9:00p,Philadelphia 76ers,117.0,Oklahoma City Thunder,93.0,,0.0,2020/2021,Apr,10.0,4.0,2021-01-17,covid,1.0,83.0
197,Sun,2021-01-17,2021.0,7:00p,Cleveland Cavaliers,110.0,Washington Wizards,119.0,,2133.0,2020/2021,Apr,25.0,4.0,2021-01-17,covid,1.0,98.0
198,Sun,2021-01-17,2021.0,1:00p,New York Knicks,105.0,Boston Celtics,75.0,,0.0,2020/2021,Jan,17.0,1.0,,,0.0,
199,Sun,2021-01-17,2021.0,8:00p,Utah Jazz,109.0,Denver Nuggets,105.0,,0.0,2020/2021,Jan,17.0,1.0,,,0.0,
200,Sun,2021-01-17,2021.0,10:00p,Indiana Pacers,96.0,Los Angeles Clippers,129.0,,0.0,2020/2021,Jan,17.0,1.0,,,0.0,
201,Sun,2021-01-17,2021.0,3:00p,Chicago Bulls,117.0,Dallas Mavericks,101.0,,0.0,2020/2021,Jan,17.0,1.0,,,0.0,
202,Mon,2021-01-18,2021.0,12:00p,Orlando Magic,84.0,New York Knicks,91.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
203,Mon,2021-01-18,2021.0,10:00p,Golden State Warriors,115.0,Los Angeles Lakers,113.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
204,Mon,2021-01-18,2021.0,8:00p,Detroit Pistons,107.0,Miami Heat,113.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
205,Mon,2021-01-18,2021.0,8:00p,Houston Rockets,120.0,Chicago Bulls,125.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
206,Mon,2021-01-18,2021.0,7:30p,Dallas Mavericks,93.0,Toronto Raptors,116.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
207,Mon,2021-01-18,2021.0,7:30p,Milwaukee Bucks,123.0,Brooklyn Nets,125.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
208,Mon,2021-01-18,2021.0,5:00p,Phoenix Suns,104.0,Memphis Grizzlies,108.0,,204.0,2020/2021,Jan,18.0,1.0,,,0.0,
209,Mon,2021-01-18,2021.0,3:00p,San Antonio Spurs,125.0,Portland Trail Blazers,104.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
210,Fri,2021-01-18,2021.0,7:00p,Cleveland Cavaliers,105.0,Washington Wizards,120.0,,5333.0,2020/2021,May,14.0,5.0,2021-01-18,covid,1.0,116.0
211,Mon,2021-01-18,2021.0,2:30p,Minnesota Timberwolves,97.0,Atlanta Hawks,108.0,,0.0,2020/2021,Jan,18.0,1.0,,,0.0,
212,Tue,2021-01-19,2021.0,9:00p,New Orleans Pelicans,102.0,Utah Jazz,118.0,,1932.0,2020/2021,Jan,19.0,1.0,,,0.0,
213,Tue,2021-01-19,2021.0,9:00p,Oklahoma City Thunder,101.0,Denver Nuggets,119.0,,0.0,2020/2021,Jan,19.0,1.0,,,0.0,
214,Fri,2021-01-20,2021.0,10:00p,Memphis Grizzlies,130.0,Portland Trail Blazers,128.0,,0.0,2020/2021,Apr,23.0,4.0,2021-01-20,covid,1.0,93.0
215,Sun,2021-01-20,2021.0,1:00p,Washington Wizards,97.0,Charlotte Hornets,119.0,,0.0,2020/2021,Feb,7.0,2.0,2021-01-20,covid,1.0,18.0
216,Wed,2021-01-20,2021.0,7:30p,Miami Heat,111.0,Toronto Raptors,102.0,,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
217,Wed,2021-01-20,2021.0,10:00p,Sacramento Kings,96.0,Los Angeles Clippers,115.0,,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
218,Wed,2021-01-20,2021.0,10:00p,San Antonio Spurs,99.0,Golden State Warriors,121.0,,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
219,Wed,2021-01-20,2021.0,7:00p,Brooklyn Nets,135.0,Cleveland Cavaliers,147.0,2OT,1944.0,2020/2021,Jan,20.0,1.0,,,0.0,
220,Wed,2021-01-20,2021.0,9:30p,Phoenix Suns,109.0,Houston Rockets,103.0,,3022.0,2020/2021,Jan,20.0,1.0,,,0.0,
221,Wed,2021-01-20,2021.0,7:00p,Dallas Mavericks,124.0,Indiana Pacers,112.0,,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
222,Wed,2021-01-20,2021.0,7:00p,Boston Celtics,109.0,Philadelphia 76ers,117.0,,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
223,Wed,2021-01-20,2021.0,7:30p,Detroit Pistons,115.0,Atlanta Hawks,123.0,OT,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
224,Wed,2021-01-20,2021.0,8:00p,Orlando Magic,97.0,Minnesota Timberwolves,96.0,,0.0,2020/2021,Jan,20.0,1.0,,,0.0,
225,Thu,2021-01-21,2021.0,10:00p,New Orleans Pelicans,118.0,Utah Jazz,129.0,,1932.0,2020/2021,Jan,21.0,1.0,,,0.0,
226,Thu,2021-01-21,2021.0,10:00p,New York Knicks,119.0,Golden State Warriors,104.0,,0.0,2020/2021,Jan,21.0,1.0,,,0.0,
227,Thu,2021-01-21,2021.0,7:30p,Los Angeles Lakers,113.0,Milwaukee Bucks,106.0,,0.0,2020/2021,Jan,21.0,1.0,,,0.0,
228,Fri,2021-01-22,2021.0,7:00p,Chicago Bulls,123.0,Charlotte Hornets,110.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
229,Sun,2021-01-22,2021.0,4:00p,Memphis Grizzlies,120.0,Portland Trail Blazers,113.0,,0.0,2020/2021,Apr,25.0,4.0,2021-01-22,covid,1.0,93.0
230,Fri,2021-01-22,2021.0,7:30p,Boston Celtics,110.0,Philadelphia 76ers,122.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
231,Fri,2021-01-22,2021.0,7:00p,Houston Rockets,103.0,Detroit Pistons,102.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
232,Fri,2021-01-22,2021.0,7:00p,Orlando Magic,118.0,Indiana Pacers,120.0,OT,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
233,Fri,2021-01-22,2021.0,10:00p,New York Knicks,94.0,Sacramento Kings,103.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
234,Fri,2021-01-22,2021.0,10:00p,Denver Nuggets,130.0,Phoenix Suns,126.0,OT,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
235,Fri,2021-01-22,2021.0,10:00p,Oklahoma City Thunder,106.0,Los Angeles Clippers,120.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
236,Fri,2021-01-22,2021.0,8:30p,Dallas Mavericks,122.0,San Antonio Spurs,117.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
237,Fri,2021-01-22,2021.0,8:00p,Atlanta Hawks,116.0,Minnesota Timberwolves,98.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
238,Fri,2021-01-22,2021.0,7:30p,Miami Heat,81.0,Toronto Raptors,101.0,,0.0,2020/2021,Jan,22.0,1.0,,,0.0,
239,Wed,2021-01-22,2021.0,8:00p,Washington Wizards,134.0,Milwaukee Bucks,135.0,,3280.0,2020/2021,May,5.0,5.0,2021-01-22,covid,1.0,103.0
240,Fri,2021-01-22,2021.0,7:30p,Brooklyn Nets,113.0,Cleveland Cavaliers,125.0,,1944.0,2020/2021,Jan,22.0,1.0,,,0.0,
241,Sat,2021-01-23,2021.0,8:00p,Philadelphia 76ers,114.0,Detroit Pistons,110.0,,0.0,2020/2021,Jan,23.0,1.0,,,0.0,
242,Sat,2021-01-23,2021.0,8:00p,Miami Heat,124.0,Brooklyn Nets,128.0,,0.0,2020/2021,Jan,23.0,1.0,,,0.0,
243,Sat,2021-01-23,2021.0,9:00p,Golden State Warriors,108.0,Utah Jazz,127.0,,1932.0,2020/2021,Jan,23.0,1.0,,,0.0,
244,Sat,2021-01-23,2021.0,9:00p,Denver Nuggets,120.0,Phoenix Suns,112.0,2OT,0.0,2020/2021,Jan,23.0,1.0,,,0.0,
245,Sat,2021-01-23,2021.0,9:00p,Houston Rockets,133.0,Dallas Mavericks,108.0,,0.0,2020/2021,Jan,23.0,1.0,,,0.0,
246,Sat,2021-01-23,2021.0,9:00p,Los Angeles Lakers,101.0,Chicago Bulls,90.0,,0.0,2020/2021,Jan,23.0,1.0,,,0.0,
247,Sat,2021-01-23,2021.0,8:00p,New Orleans Pelicans,110.0,Minnesota Timberwolves,120.0,,0.0,2020/2021,Jan,23.0,1.0,,,0.0,
248,Thu,2021-01-24,2021.0,8:00p,Sacramento Kings,110.0,Memphis Grizzlies,116.0,,2876.0,2020/2021,May,13.0,5.0,2021-01-24,covid,1.0,109.0
249,Sun,2021-01-24,2021.0,1:00p,Toronto Raptors,107.0,Indiana Pacers,102.0,,0.0,2020/2021,Jan,24.0,1.0,,,0.0,
250,Sun,2021-01-24,2021.0,4:00p,Oklahoma City Thunder,100.0,Los Angeles Clippers,108.0,,0.0,2020/2021,Jan,24.0,1.0,,,0.0,
251,Sun,2021-01-24,2021.0,7:00p,Charlotte Hornets,107.0,Orlando Magic,104.0,,3507.0,2020/2021,Jan,24.0,1.0,,,0.0,
252,Sun,2021-01-24,2021.0,8:00p,Atlanta Hawks,115.0,Milwaukee Bucks,129.0,,0.0,2020/2021,Jan,24.0,1.0,,,0.0,
253,Sun,2021-01-24,2021.0,8:00p,Washington Wizards,101.0,San Antonio Spurs,121.0,,0.0,2020/2021,Jan,24.0,1.0,,,0.0,
254,Sun,2021-01-24,2021.0,10:00p,New York Knicks,113.0,Portland Trail Blazers,116.0,,0.0,2020/2021,Jan,24.0,1.0,,,0.0,
255,Sun,2021-01-24,2021.0,7:00p,Cleveland Cavaliers,103.0,Boston Celtics,141.0,,0.0,2020/2021,Jan,24.0,1.0,,,0.0,
256,Mon,2021-01-25,2021.0,7:00p,Philadelphia 76ers,104.0,Detroit Pistons,119.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
257,Sat,2021-01-25,2021.0,8:00p,San Antonio Spurs,110.0,New Orleans Pelicans,108.0,,3700.0,2020/2021,Apr,24.0,4.0,2021-01-25,covid,1.0,89.0
258,Mon,2021-01-25,2021.0,7:00p,Toronto Raptors,114.0,Indiana Pacers,129.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
259,Mon,2021-01-25,2021.0,8:30p,Denver Nuggets,117.0,Dallas Mavericks,113.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
260,Mon,2021-01-25,2021.0,7:30p,Miami Heat,85.0,Brooklyn Nets,98.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
261,Fri,2021-01-25,2021.0,9:00p,Sacramento Kings,106.0,Memphis Grizzlies,107.0,,3502.0,2020/2021,May,14.0,5.0,2021-01-25,covid,1.0,109.0
262,Mon,2021-01-25,2021.0,10:00p,Oklahoma City Thunder,125.0,Portland Trail Blazers,122.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
263,Mon,2021-01-25,2021.0,10:00p,Minnesota Timberwolves,108.0,Golden State Warriors,130.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
264,Mon,2021-01-25,2021.0,9:00p,Boston Celtics,119.0,Chicago Bulls,103.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
265,Mon,2021-01-25,2021.0,8:00p,Los Angeles Lakers,115.0,Cleveland Cavaliers,108.0,,0.0,2020/2021,Jan,25.0,1.0,,,0.0,
266,Mon,2021-01-25,2021.0,7:00p,Charlotte Hornets,108.0,Orlando Magic,117.0,,3167.0,2020/2021,Jan,25.0,1.0,,,0.0,
267,Tue,2021-01-26,2021.0,9:00p,New York Knicks,94.0,Utah Jazz,108.0,,1932.0,2020/2021,Jan,26.0,1.0,,,0.0,
268,Tue,2021-01-26,2021.0,8:00p,Washington Wizards,88.0,Houston Rockets,107.0,,2996.0,2020/2021,Jan,26.0,1.0,,,0.0,
269,Tue,2021-01-26,2021.0,7:30p,Los Angeles Clippers,99.0,Atlanta Hawks,108.0,,1180.0,2020/2021,Jan,26.0,1.0,,,0.0,
270,Mon,2021-01-27,2021.0,9:00p,Chicago Bulls,90.0,Memphis Grizzlies,101.0,,2194.0,2020/2021,Apr,12.0,4.0,2021-01-27,covid,1.0,75.0
271,Wed,2021-01-27,2021.0,8:30p,Boston Celtics,106.0,San Antonio Spurs,110.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
272,Wed,2021-01-27,2021.0,10:00p,Minnesota Timberwolves,111.0,Golden State Warriors,123.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
273,Wed,2021-01-27,2021.0,7:00p,Indiana Pacers,116.0,Charlotte Hornets,106.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
274,Wed,2021-01-27,2021.0,7:00p,Detroit Pistons,107.0,Cleveland Cavaliers,122.0,,1944.0,2020/2021,Jan,27.0,1.0,,,0.0,
275,Wed,2021-01-27,2021.0,7:00p,Sacramento Kings,121.0,Orlando Magic,107.0,,3216.0,2020/2021,Jan,27.0,1.0,,,0.0,
276,Wed,2021-01-27,2021.0,7:30p,Brooklyn Nets,132.0,Atlanta Hawks,128.0,OT,1008.0,2020/2021,Jan,27.0,1.0,,,0.0,
277,Wed,2021-01-27,2021.0,7:30p,Denver Nuggets,109.0,Miami Heat,82.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
278,Wed,2021-01-27,2021.0,7:30p,Los Angeles Lakers,106.0,Philadelphia 76ers,107.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
279,Wed,2021-01-27,2021.0,7:30p,Milwaukee Bucks,115.0,Toronto Raptors,108.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
280,Wed,2021-01-27,2021.0,9:00p,Washington Wizards,106.0,New Orleans Pelicans,124.0,,750.0,2020/2021,Jan,27.0,1.0,,,0.0,
281,Wed,2021-01-27,2021.0,9:00p,Dallas Mavericks,104.0,Utah Jazz,116.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
282,Wed,2021-01-27,2021.0,9:00p,Oklahoma City Thunder,102.0,Phoenix Suns,97.0,,0.0,2020/2021,Jan,27.0,1.0,,,0.0,
283,Thu,2021-01-28,2021.0,10:00p,Golden State Warriors,93.0,Phoenix Suns,114.0,,0.0,2020/2021,Jan,28.0,1.0,,,0.0,
284,Thu,2021-01-28,2021.0,8:00p,Los Angeles Clippers,109.0,Miami Heat,105.0,,0.0,2020/2021,Jan,28.0,1.0,,,0.0,
285,Thu,2021-01-28,2021.0,8:00p,Los Angeles Lakers,92.0,Detroit Pistons,107.0,,0.0,2020/2021,Jan,28.0,1.0,,,0.0,
286,Thu,2021-01-28,2021.0,7:30p,Portland Trail Blazers,101.0,Houston Rockets,104.0,,3154.0,2020/2021,Jan,28.0,1.0,,,0.0,
287,Fri,2021-01-29,2021.0,8:00p,Los Angeles Clippers,116.0,Orlando Magic,90.0,,3763.0,2020/2021,Jan,29.0,1.0,,,0.0,
288,Fri,2021-01-29,2021.0,7:00p,Indiana Pacers,105.0,Charlotte Hornets,108.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
289,Fri,2021-01-29,2021.0,7:00p,Atlanta Hawks,116.0,Washington Wizards,100.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
290,Fri,2021-01-29,2021.0,7:30p,Milwaukee Bucks,126.0,New Orleans Pelicans,131.0,,1440.0,2020/2021,Jan,29.0,1.0,,,0.0,
291,Fri,2021-01-29,2021.0,7:30p,Cleveland Cavaliers,81.0,New York Knicks,102.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
292,Fri,2021-01-29,2021.0,8:00p,Philadelphia 76ers,118.0,Minnesota Timberwolves,94.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
293,Fri,2021-01-29,2021.0,10:00p,Dallas Mavericks,101.0,Utah Jazz,120.0,,1932.0,2020/2021,Jan,29.0,1.0,,,0.0,
294,Fri,2021-01-29,2021.0,8:30p,Denver Nuggets,109.0,San Antonio Spurs,119.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
295,Fri,2021-01-29,2021.0,8:00p,Brooklyn Nets,147.0,Oklahoma City Thunder,125.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
296,Fri,2021-01-29,2021.0,7:30p,Sacramento Kings,126.0,Toronto Raptors,124.0,,0.0,2020/2021,Jan,29.0,1.0,,,0.0,
297,Sat,2021-01-30,2021.0,10:00p,Detroit Pistons,91.0,Golden State Warriors,118.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
298,Sat,2021-01-30,2021.0,8:00p,Portland Trail Blazers,123.0,Chicago Bulls,122.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
299,Sat,2021-01-30,2021.0,8:00p,Milwaukee Bucks,114.0,Charlotte Hornets,126.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
300,Sat,2021-01-30,2021.0,8:00p,Sacramento Kings,104.0,Miami Heat,105.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
301,Sat,2021-01-30,2021.0,8:00p,Houston Rockets,126.0,New Orleans Pelicans,112.0,,1440.0,2020/2021,Jan,30.0,1.0,,,0.0,
302,Sat,2021-01-30,2021.0,8:30p,Los Angeles Lakers,96.0,Boston Celtics,95.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
303,Sat,2021-01-30,2021.0,8:30p,Memphis Grizzlies,129.0,San Antonio Spurs,112.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
304,Sat,2021-01-30,2021.0,9:00p,Phoenix Suns,111.0,Dallas Mavericks,105.0,,0.0,2020/2021,Jan,30.0,1.0,,,0.0,
305,Sun,2021-01-31,2021.0,3:30p,Utah Jazz,117.0,Denver Nuggets,128.0,,0.0,2020/2021,Jan,31.0,1.0,,,0.0,
306,Sun,2021-01-31,2021.0,8:00p,Cleveland Cavaliers,104.0,Minnesota Timberwolves,109.0,,0.0,2020/2021,Jan,31.0,1.0,,,0.0,
307,Sun,2021-01-31,2021.0,7:00p,Brooklyn Nets,146.0,Washington Wizards,149.0,,0.0,2020/2021,Jan,31.0,1.0,,,0.0,
308,Sun,2021-01-31,2021.0,7:00p,Orlando Magic,102.0,Toronto Raptors,115.0,,0.0,2020/2021,Jan,31.0,1.0,,,0.0,
309,Sun,2021-01-31,2021.0,7:00p,Philadelphia 76ers,119.0,Indiana Pacers,110.0,,0.0,2020/2021,Jan,31.0,1.0,,,0.0,
310,Sun,2021-01-31,2021.0,1:00p,Los Angeles Clippers,129.0,New York Knicks,115.0,,0.0,2020/2021,Jan,31.0,1.0,,,0.0,
311,Tue,2021-02-01,2021.0,9:00p,Detroit Pistons,119.0,Denver Nuggets,134.0,,3556.0,2020/2021,Apr,6.0,4.0,2021-02-01,covid,1.0,64.0
312,Mon,2021-02-01,2021.0,8:30p,Memphis Grizzlies,133.0,San Antonio Spurs,102.0,,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
313,Mon,2021-02-01,2021.0,7:30p,Los Angeles Lakers,107.0,Atlanta Hawks,99.0,,1341.0,2020/2021,Feb,1.0,2.0,,,0.0,
314,Mon,2021-02-01,2021.0,7:30p,Charlotte Hornets,129.0,Miami Heat,121.0,OT,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
315,Mon,2021-02-01,2021.0,8:00p,New York Knicks,102.0,Chicago Bulls,110.0,,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
316,Mon,2021-02-01,2021.0,8:00p,Minnesota Timberwolves,98.0,Cleveland Cavaliers,100.0,,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
317,Mon,2021-02-01,2021.0,8:00p,Portland Trail Blazers,106.0,Milwaukee Bucks,134.0,,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
318,Mon,2021-02-01,2021.0,8:00p,Sacramento Kings,118.0,New Orleans Pelicans,109.0,,1440.0,2020/2021,Feb,1.0,2.0,,,0.0,
319,Mon,2021-02-01,2021.0,8:00p,Houston Rockets,136.0,Oklahoma City Thunder,106.0,,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
320,Mon,2021-02-01,2021.0,8:30p,Phoenix Suns,109.0,Dallas Mavericks,108.0,,0.0,2020/2021,Feb,1.0,2.0,,,0.0,
321,Tue,2021-02-02,2021.0,7:00p,Toronto Raptors,123.0,Orlando Magic,108.0,,3211.0,2020/2021,Feb,2.0,2.0,,,0.0,
322,Tue,2021-02-02,2021.0,8:00p,Memphis Grizzlies,116.0,Indiana Pacers,134.0,,0.0,2020/2021,Feb,2.0,2.0,,,0.0,
323,Tue,2021-02-02,2021.0,8:00p,Portland Trail Blazers,132.0,Washington Wizards,121.0,,0.0,2020/2021,Feb,2.0,2.0,,,0.0,
324,Tue,2021-02-02,2021.0,10:00p,Boston Celtics,111.0,Golden State Warriors,107.0,,0.0,2020/2021,Feb,2.0,2.0,,,0.0,
325,Tue,2021-02-02,2021.0,10:00p,Detroit Pistons,105.0,Utah Jazz,117.0,,3902.0,2020/2021,Feb,2.0,2.0,,,0.0,
326,Tue,2021-02-02,2021.0,7:30p,Los Angeles Clippers,120.0,Brooklyn Nets,124.0,,0.0,2020/2021,Feb,2.0,2.0,,,0.0,
327,Wed,2021-02-03,2021.0,8:00p,Los Angeles Clippers,121.0,Cleveland Cavaliers,99.0,,1944.0,2020/2021,Feb,3.0,2.0,,,0.0,
328,Wed,2021-02-03,2021.0,10:00p,Boston Celtics,111.0,Sacramento Kings,116.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
329,Wed,2021-02-03,2021.0,9:30p,Phoenix Suns,101.0,New Orleans Pelicans,123.0,,1440.0,2020/2021,Feb,3.0,2.0,,,0.0,
330,Wed,2021-02-03,2021.0,8:30p,Minnesota Timberwolves,108.0,San Antonio Spurs,111.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
331,Wed,2021-02-03,2021.0,8:00p,Houston Rockets,87.0,Oklahoma City Thunder,104.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
332,Wed,2021-02-03,2021.0,8:00p,Washington Wizards,103.0,Miami Heat,100.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
333,Wed,2021-02-03,2021.0,8:00p,New York Knicks,107.0,Chicago Bulls,103.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
334,Wed,2021-02-03,2021.0,7:30p,Dallas Mavericks,122.0,Atlanta Hawks,116.0,,1259.0,2020/2021,Feb,3.0,2.0,,,0.0,
335,Wed,2021-02-03,2021.0,7:00p,Indiana Pacers,110.0,Milwaukee Bucks,130.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
336,Wed,2021-02-03,2021.0,7:00p,Philadelphia 76ers,118.0,Charlotte Hornets,111.0,,0.0,2020/2021,Feb,3.0,2.0,,,0.0,
337,Thu,2021-02-04,2021.0,10:00p,Denver Nuggets,93.0,Los Angeles Lakers,114.0,,0.0,2020/2021,Feb,4.0,2.0,,,0.0,
338,Thu,2021-02-04,2021.0,7:30p,Utah Jazz,112.0,Atlanta Hawks,91.0,,1261.0,2020/2021,Feb,4.0,2.0,,,0.0,
339,Thu,2021-02-04,2021.0,7:30p,Golden State Warriors,147.0,Dallas Mavericks,116.0,,0.0,2020/2021,Feb,4.0,2.0,,,0.0,
340,Thu,2021-02-04,2021.0,8:00p,Portland Trail Blazers,121.0,Philadelphia 76ers,105.0,,0.0,2020/2021,Feb,4.0,2.0,,,0.0,
